name	oid	lsort	sfsort	sfname	ucode	ucun	note	lfeat	lsname	lucun	limage	lvalues
ZATU243	o0900936	8405	1544	GUM								
ZATU244	o0900940	8406	1550	GUM@n								
ZATU245	o0900943	8407	1552	GUN₃								
ZATU246	o0900946	8408	1555	GUR	U+128DA	𒣚						
ZATU247	o0900947	8409	1556	GURUŠ								
ZATU248	o0900951	8410	1557	|GURUŠ×2(N14)|								
ZATU248a	o0900952	8411	1559	|GURUŠ~a×2(N14)|	U+128DC	𒣜						
ZATU248b	o0900953	8412	1562	|GURUŠ~b×2(N14)|	U+128DF	𒣟						
ZATU249	o0900955	8413	1565	GURUŠDA	U+128E1	𒣡						
ZATU250	o0900956	8414	1567	HAL	U+128E2	𒣢						
ZATU251	o0900957	8415	1568	HALUB	U+128E3	𒣣						
ZATU252	o0900958	8416	1569	HAŠHUR	U+128E4	𒣤						
ZATU253	o0900959	8417	1570	|HAŠHUR×MA|	U+128E5	𒣥						
ZATU254	o0900960	8418	1571	HI	U+128E6	𒣦						
ZATU255	o0900970	8419	1589	|HI×1(N57@t)|	U+128EE	𒣮						
ZATU256	o0900962	8420	1572	|HI.SUHUR|	U+128E7	𒣧						
ZATU257	o0900973	8421	1581	|HI×ZATU707|								
ZATU258	o0900975	8422	1595	HI@g								
ZATU259	o0900981	8423	1600	I	U+128F3	𒣳						
ZATU260	o0900982	8424	1601	IB								
ZATU261	o0900988	8425	1607	IDIGNA	U+128F7	𒣷						
ZATU262	o0900995	8426	1612	IL	U+128FB	𒣻						
ZATU263	o0900996	8427	1613	ILDUM								
ZATU264	o0900999	8428	1616	IM								
ZATU265	o0901004	8429	1620	IN								
ZATU266	o0901007	8430	1623	IN~d	U+12902	𒤂						
ZATU267	o0901008	8431	1624	IR								
ZATU268	o0901016	8432	1632	IR₁₁	U+12908	𒤈						
ZATU269	o0901018	8433	1634	IRHAN	U+1290A	𒤊						
ZATU270	o0901019	8434	1635	IŠ								
ZATU271	o0901029	8435	1645	KA								
►ZATU272		8436	0				Read as sequence KA GI.					
ZATU273	o0901035	8437	1647	|KA×SAR|								
ZATU274	o0901031	8438	1646	|KA.ŠE|	X.X	XX						
ZATU275	o0901037	8439	1657	KA₂								
ZATU276	o0901043	8440	1664	|KA₂~d×LAM~b~v2|	U+1291B	𒤛						
ZATU277	o0901044	8441	1665	KAB	U+1291C	𒤜						
ZATU278	o0901045	8442	1666	|KAB×1(N58)|	U+1291D	𒤝						
ZATU279	o0901046	8443	1667	KAD₄								
ZATU280	o0901051	8444	1672	KAK								
ZATU281	o0901056	8445	1677	KAL								
ZATU282	o0901061	8446	1682	KALAM								
ZATU283	o0901071	8447	1692	KAR	U+1292F	𒤯						
ZATU284	o0901072	8448	1693	KAR₂								
ZATU285	o0901075	8449	1698	KASKAL	U+12932	𒤲						
ZATU286	o0901077	8450	1700	KAŠ								
ZATU287	o0901082	8451	1709	KAŠ~c	U+1293A	𒤺						
ZATU288	o0901085	8452	1701	|KAŠ×ŠE|								
ZATU289	o0901090	8453	1713	KI	U+1293C	𒤼						
ZATU290	o0901094	8454	1719	KIB	U+1293F	𒤿						
ZATU291	o0901096	8455	1721	KID								
ZATU292	o0901102	8456	1727	KIN	U+12946	𒥆						
ZATU293	o0901103	8457	1728	KIN₂								
ZATU294	o0901109	8458	1734	KINGAL	U+1294B	𒥋						
ZATU295		8459	0								
ZATU295a	o0901113	8460	1738	KISAL~a1	U+1294E	𒥎						
ZATU295b	o0901116	8461	1741	KISAL~b2	U+12951	𒥑						
ZATU296	o0901121	8462	1746	KISIM								
ZATU297	o0901128	8463	1753	KIŠ	U+1295A	𒥚						
ZATU298	o0901130	8464	1755	KIŠIK								
ZATU299	o0901133	8465	1758	KITI	U+1295E	𒥞						
ZATU300	o0901135	8466	1760	KU								
ZATU301	o0901141	8467	1764	KU₃								
ZATU302	o0901144	8468	1767	KU₆								
ZATU303	o0901152	8469	1770	|KU₆+KU₆|	X.X	XX						
ZATU304	o0901157	8470	1779	KUR								
ZATU305	o0901171	8471	1794	KUŠU₂								
ZATU306	o0901178	8472	1802	LA								
ZATU307	o0901184	8473	1807	LA₂	U+1297F	𒥿						
ZATU308	o0901185	8474	1809	LAGAB								
ZATU309	o0901192	8475	1812	|LAGAB×BANŠUR|								
ZATU310	o0901196	8476	1814	|LAGAB×DU₆|								
ZATU311	o0901198	8477	1815	|LAGAB×GAʾAR|								
ZATU312	o0901200	8478	1816	|LAGAB×HI|								
ZATU313	o0901206	8479	1819	|LAGAB×KU₆|								
ZATU314	o0901212	8480	1822	|LAGAB×KUŠU₂|								
ZATU315	o0901218	8481	1825	|LAGAB×ME|								
ZATU316	o0901228	8482	1827	|LAGAB×NUN|								
ZATU317	o0901230	8483	1828	|LAGAB×PA|								
ZATU318	o0901242	8484	1833	|LAGAB×ŠA|								
ZATU319	o0901244	8485	1834	|LAGAB×ŠITA|								
ZATU320	o0901222	8486	1840	|LAGAB×2(N14)|								
ZATU321	o0901257	8487	1839	|LAGAB×ZATU753|								
►ZATU322		8488	0				|LAGAB×ZATU766|; collation on P004228 o i 4b suggests not all of LAGAB is present; read X in CDLI-tc					
ZATU323	o0901261	8489	1888	LAGAR								
ZATU324	o0901268	8490	1895	LAHTAN₂	U+129A5	𒦥						
ZATU325	o0901269	8491	1896	LAL₂								
ZATU326	o0901272	8492	1897	|LAL₂×EZEN|								
ZATU327	o0901278	8493	1906	LAL₃								
ZATU328		8494	0								
ZATU328a	o0901283	8495	1911	LAM~a	U+129AC	𒦬						
ZATU328b	o0901284	8496	1912	LAM~b	U+129AD	𒦭						
ZATU329	o0901292	8497	1916	LAM~b@s	U+129AF	𒦯						
ZATU330	o0901301	8498	1921	LI	U+129B3	𒦳						
ZATU331	o0901303	8499	1923	LIŠ	U+129B5	𒦵						
ZATU332	o0901304	8500	1924	LU₂	U+129B6	𒦶						
ZATU333	o0901308	8501	1926	|LU₂×GEŠTU~c3|	U+129B7	𒦷						
ZATU334	o0901310	8502	1929	LUGAL	U+129BA	𒦺						
ZATU335	o0901312	8503	1932	LUM	U+129BC	𒦼						
ZATU336	o0901313	8504	1933	MA	U+129BD	𒦽						
ZATU337	o0901315	8505	1938	|MA~v1×A|	U+129C1	𒧁						
ZATU338	o0901316	8506	1935	|MA×MA|	U+129BE	𒦾						
ZATU339	o0901320	8507	1939	MA₂	U+129C2	𒧂						
ZATU340	o0901321	8508	1940	MAGUR								
ZATU341	o0901324	8509	1943	MAH								
ZATU342	o0901329	8510	1945	|MAH×GUKKAL|								
ZATU343	o0901331	8511	1946	|MAH×KU₆|								
ZATU344	o0901334	8512	1947	|MAH×MAŠ|								
ZATU345	o0901340	8513	1949	|MAH×SAL|								
ZATU346	o0901342	8514	1950	|MAH×(SILA₃×UMBIN)|								
ZATU347	o0901344	8515	1951	|MAH×TUG₂|								
ZATU348	o0901348	8516	1953	|MAH×UD₅|								
ZATU349	o0901350	8517	1954	|MAH×UDU|								
ZATU350	o0901352	8518	1955	|MAH×UR|								
ZATU351	o0901354	8519	1956	|MAH×UTUA|								
ZATU352	o0901360	8520	1980	MAR								
ZATU353	o0901366	8521	1982	|MAR×(LAGAB.ŠE₃)|								
ZATU354	o0901368	8522	1983	|MAR×ŠE|								
ZATU355	o0901376	8523	1997	MAŠ	U+129DF	𒧟						
►ZATU356		8524	0				ZATU |MAŠ+GAN₂| read as MAŠ GAN₂ in CDLI-tc					
ZATU357	o0901377	8525	1998	MAŠ₂	U+129E0	𒧠						
ZATU358	o0901379	8526	2001	ME								
ZATU359	o0901382	8527	2004	ME₃	U+129E4	𒧤						
ZATU360	o0901383	8528	2005	MEN								
ZATU361	o0901387	8529	2009	MES	U+129E8	𒧨						
ZATU362	o0901389	8530	2012	MIR								
ZATU363	o0901392	8531	2015	MU	U+129EC	𒧬						
ZATU364	o0901393	8532	2016	MUD	U+129ED	𒧭						
ZATU365	o0901395	8533	2018	MUD₃								
ZATU366	o0901401	8534	2020	MUD₃~a@g	U+129F0	𒧰						
ZATU367	o0901404	8535	2025	MUL	U+129F4	𒧴						
ZATU368		8536	0								
ZATU368a	o0901407	8537	2027	MUN~a1	U+129F5	𒧵						
ZATU368b	o0901411	8538	2031	MUN~b	U+129F9	𒧹						
ZATU369	o0901412	8539	2032	MUNŠUB								
ZATU370	o0901415	8540	2035	MUNU₃	U+129FC	𒧼						
ZATU371	o0901416	8541	2036	MURUB₂	U+129FD	𒧽						
►ZATU372		8542	0				ZATU MURUB₃ read ME~a EN~b LAGAR~b1 in hapax P000849=ATU 1, 480=ATU 5 pl. 17, W 6855, i 1.					
ZATU373	o0901417	8543	2037	MUŠ	U+129FE	𒧾						
ZATU374	o0901418	8544	2038	MUŠ₃								
ZATU375	o0901424	8545	2042	MUŠ₃~a@g	U+12A00	𒨀						
ZATU376	o0901426	8546	2046	MUŠEN	U+12A05	𒨅						
ZATU377	o0901428	8547	2047	|MUŠEN.UR₃|	x12A05.X	𒨅X						
ZATU378	o0901436	8548	2129	NA								
ZATU379	o0901441	8549	2134	NA₂								
ZATU380	o0901448	8550	2143	NAB	U+12A13	𒨓						
ZATU381	o0901451	8551	2146	NAGA								
ZATU382	o0901456	8552	2151	NAGAR								
ZATU383	o0901463	8553	2158	NAM								
ZATU384	o0901468	8554	2163	NAM₂	U+12A23	𒨣						
ZATU385	o0901469	8555	2164	|NAM₂×1(N01)|	U+12A24	𒨤						
ZATU386	o0901470	8556	2166	NAM₂@g	U+12A25	𒨥						
ZATU387	o0901472	8557	2168	NAMEŠDA	U+12A27	𒨧						
ZATU388	o0901474	8558	2170	NANNA								
ZATU389	o0901478	8559	2174	NANŠE								
ZATU390	o0901481	8560	2177	NAR	U+12A2E	𒨮						
ZATU391	o0901482	8561	2178	NE								
ZATU392	o0901490	8562	2185	NERGAL								
ZATU393	o0901500	8563	2195	NI								
►ZATU394		8564	0				See new copy of ATU 1, 143 in P001212=ATU 5, pl. 054, W 9335,i.					
ZATU395		8565	0								
ZATU396	o0901513	8566	2209	NI₂	U+12A41	𒩁						
ZATU397	o0901514	8567	2210	NIGIN	U+12A42	𒩂						
ZATU398	o0901515	8568	2211	NIM								
ZATU399	o0901521	8569	2217	NIMGIR	U+12A47	𒩇						
ZATU400	o0901524	8570	2219	NIN	U+12A49	𒩉						
ZATU401	o0901525	8571	2220	NINDA₂	U+12A4A	𒩊						
ZATU402	o0901538	8572	2229	|NINDA₂×BA|	U+12A4F	𒩏						
ZATU403	o0901539	8573	2230	|NINDA₂×EZEN|								
ZATU404	o0901543	8574	2234	|NINDA₂×GAR|	U+12A52	𒩒						
ZATU405	o0901544	8575	2235	|NINDA₂×GIŠ|	U+12A53	𒩓						
ZATU406	o0901531	8576	2249	|NINDA₂×(HI~a1.ME~a)|	U+12A5A	𒩚						
ZATU407	o0901548	8577	2241	|NINDA₂×HI|	U+12A55	𒩕						
ZATU408	o0901554	8578	2254	|NINDA₂×MAR|								
ZATU409	o0901567	8579	2259	|NINDA₂×U₄|	U+12A5D	𒩝						
ZATU410	o0901569	8580	2261	|NINDA₂×(UDU×TAR)|								
ZATU411	o0901557	8581	2270	|NINDA₂×1(N01)|	U+12A63	𒩣						
ZATU411	o0901558	8581	2271	|NINDA₂×2(N01)|	U+12A64	𒩤						
ZATU411	o0901560	8581	2273	|NINDA₂×1(N08)|	U+12A66	𒩦						
ZATU412	o0901577	8582	2275	NINKUM	U+12A68	𒩨						
ZATU413	o0901578	8583	2276	NINLIL	U+12A69	𒩩						
ZATU414	o0901579	8584	2277	NIR								
ZATU415	o0901583	8585	2280	|NIR~a×AN|	U+12A6B	𒩫						
ZATU416	o0901492	8586	2188	NESAG₂								
ZATU417	o0901584	8587	2283	NU	U+12A6D	𒩭						
ZATU418	o0901585	8588	2284	NU@g	U+12A6E	𒩮						
ZATU419	o0901586	8589	2285	NU₁₁	U+12A6F	𒩯						
ZATU420	o0901590	8590	2290	NUMUN₂	U+12A73	𒩳						
ZATU421	o0901591	8591	2291	NUN								
ZATU422	o0901603	8592	2297	|NUN~a+A|	U+12A75	𒩵						
ZATU423	o0901612	8593	2313	NUNUZ								
ZATU424	o0903244	8594	2092	|3(N57).NUNUZ|	xF0112.X	󰄒X						
ZATU425	o0901624	8595	2326	PA								
ZATU426	o0901635	8596	2331	PAD								
ZATU427	o0901638	8597	2334	PAP								
ZATU428	o0901644	8598	2340	PIRIG								
ZATU429	o0903247	8599	2095	|3(N57).PIRIG|	xF0112.X	󰄒X						
ZATU430	o0901656	8600	2354	PU₂	U+12A9B	𒪛						
ZATU431	o0901657	8601	2355	RA	U+12A9C	𒪜						
ZATU432	o0901658	8602	2356	RAD								
ZATU433	o0901661	8603	2361	RAD@g								
ZATU434	o0901667	8604	2363	RI₈								
ZATU435	o0901670	8605	2366	RU	U+12AA3	𒪣						
ZATU436	o0901673	8606	2370	SA								
ZATU437	o0901677	8607	2374	SAG	U+12AA9	𒪩						
ZATU438	o0901680	8608	2380	|SAG×GEŠTU|								
ZATU439	o0901687	8609	2391	|SAG~v1×MA~v1|	U+12AB0	𒪰						
ZATU440	o0901688	8610	2392	|SAG~v1×1(N14)|	U+12AB1	𒪱						
ZATU441	o0901695	8611	2396	SAG@n	U+12AAC	𒪬						
ZATU442	o0901696	8612	2398	SAGŠU	U+12AB4	𒪴						
ZATU443	o0901697	8613	2399	SAL	U+12AB5	𒪵						
ZATU444	o0901708	8614	2412	SANGA								
ZATU445	o0901717	8615	2422	SAR								
ZATU446	o0901154	8616	1778	KU₆@s								
ZATU447	o0901724	8617	2430	SI	U+12AC4	𒫄						
ZATU448	o0901729	8618	2434	|SI×GU₄|	U+12AC5	𒫅						
ZATU449	o0901734	8619	2439	|SI×ŠE₃~v1|	U+12AC6	𒫆						
ZATU450	o0901738	8620	2444	SI₄								
ZATU451	o0901746	8621	2452	SIG	U+12ACF	𒫏						
ZATU452	o0901750	8622	2456	SIG₂								
ZATU453	o0901766	8623	2457	|SIG₂×1(N14)|								
ZATU454	o0901770	8624	2478	SIG₄	U+12AE2	𒫢						
ZATU455	o0901771	8625	2479	SIG₇	U+12AE3	𒫣						
ZATU456	o0901774	8626	2481	SILA₃								
ZATU457	o0901780	8627	2482	|SILA₃×A|								
ZATU458	o0901784	8628	2484	|SILA₃×DUG|								
ZATU459	o0901789	8629	2485	|SILA₃×GA|								
ZATU460	o0901828	8630	2500	|SILA₃×NI|								
ZATU461	o0901791	8631	2486	|SILA₃×GARA₂|								
ZATU462	o0901793	8632	2487	|SILA₃×GEŠTU|								
ZATU463	o0901799	8633	2489	|SILA₃×HAŠHUR|								
ZATU464	o0901801	8634	2490	|SILA₃×HI|								
ZATU465	o0901803	8635	2491	|SILA₃×HI@g|								
ZATU466	o0901805	8636	2492	|SILA₃×IB|								
ZATU467	o0901807	8637	2493	|SILA₃×KAŠ|								
ZATU468	o0901813	8638	2495	|SILA₃×KUR|								
ZATU469	o0901793	8639	2487	|SILA₃×GEŠTU|								
ZATU470	o0901817	8640	2497	|SILA₃×MAŠ|								
ZATU471	o0901825	8641	2499	|SILA₃×NAGA|								
ZATU472	o0901828	8642	2500	|SILA₃×NI|								
ZATU473	o0901815	8643	2496	|SILA₃×MA|								
ZATU474	o0901837	8644	2503	|SILA₃×SUM|								
ZATU475	o0901840	8645	2504	|SILA₃×ŠE|								
ZATU476	o0901844	8646	2506	|SILA₃×ŠU|								
ZATU477	o0901847	8647	2507	|SILA₃×ŠU₂|								
ZATU478	o0901855	8648	2512	|SILA₃×(ZATU659.TU)|								
►ZATU479		8649	0				Delete, W 16012,b+ = P002571 now read UDU ŠITA.					
ZATU480	o0901857	8650	2513	|SILA₃×ZATU687|								
ZATU481	o0901821	8651	2514	|SILA₃×1(N57)|								
ZATU481	o0901823	8651	2515	|SILA₃×1(N58)|								
ZATU482		8652	0								
ZATU482a	o0901859	8653	2582	SILA₄								
ZATU482b	o0901859	8654	2582	SILA₄								
ZATU482c	o0901859	8655	2582	SILA₄								
ZATU482d	o0901859	8656	2582	SILA₄								
ZATU483	o0901865	8657	2588	SILANITA	U+12B17	𒬗						
ZATU484	o0901866	8658	2590	SIMUG	U+12B18	𒬘						
ZATU485	o0901869	8659	2593	SU								
ZATU486	o0901874	8660	2594	|SU×1(N58)|								
ZATU487	o0901876	8661	2601	SU₃	U+12B1F	𒬟						
ZATU488	o0901878	8662	2602	SUG	U+12B20	𒬠						
ZATU489	o0901879	8663	2603	SUG₅	U+12B21	𒬡						
ZATU490	o0901880	8664	2605	SUH₃	U+12B22	𒬢						
ZATU491	o0901881	8665	2606	SUHUR	U+12B23	𒬣						
ZATU492	o0901887	8666	2615	SUKKAL	U+12B26	𒬦						
ZATU493	o0901888	8667	2617	SUKUD	U+12B27	𒬧						
ZATU494	o0901889	8668	2618	|SUKUD+SUKUD|	x12B27.x12B27	𒬧𒬧						
ZATU495	o0901894	8669	2627	SUKUD@g								
ZATU496	o0901901	8670	2634	SUM								
ZATU497	o0901907	8671	2640	SUMAŠ	U+12B34	𒬴						
ZATU498	o0901908	8672	2641	SUR	U+12B35	𒬵						
ZATU499	o0901909	8673	2642	SUSA	U+12B36	𒬶						
ZATU500	o0901910	8674	2643	ŠA	U+12B37	𒬷						
ZATU501	o0901913	8675	2644	|ŠA×HI@g|								
ZATU502	o0901916	8676	2650	ŠA@g	U+12B3A	𒬺						
ZATU503	o0901917	8677	2651	ŠA₃								
ZATU504	o0901925	8678	2661	ŠAB								
►ZATU505		8679	0				Delete, W 14777,e = P002181 now read GAL~a ŠAB~a AL.					
ZATU506	o0901930	8680	2666	ŠAGAN	U+12B46	𒭆						
ZATU507	o0901932	8681	2668	ŠAGINA	U+12B48	𒭈						
ZATU508	o0901933	8682	2669	ŠAH₂								
ZATU509	o0901937	8683	2674	ŠAKIR								
ZATU510	o0901941	8684	2678	ŠAM₂	U+12B4F	𒭏						
ZATU511	o0901945	8685	2682	ŠE								
ZATU512	o0901952	8686	2685	|ŠE.KIN₂|	X.X	XX						
ZATU513	o0901954	8687	2686	|ŠE.NAM₂|	X.x12A23	X𒨣						
ZATU514	o0901722	8688	2423	|SAR×ŠE|								
ZATU515	o0901958	8689	2687	|ŠE&ŠE|								
ZATU516	o0901962	8690	2708	ŠE₃	U+12B5A	𒭚						
►ZATU517		8691	0				Delete, W 17586 = P002625 now read as 1(N01) KU₃.					
ZATU518	o0901964	8692	2710	ŠE₃@t	U+12B5B	𒭛						
ZATU519	o0901966	8693	2712	ŠEG₉	U+12B5E	𒭞						
ZATU520	o0901967	8694	2713	ŠELU	U+12B5F	𒭟						
ZATU521	o0901968	8695	2714	ŠEN								
ZATU522	o0901982	8696	2728	ŠENNUR								
ZATU523	o0901985	8697	2731	ŠEŠ								
ZATU524	o0901990	8698	2735	ŠIDIM	U+12B70	𒭰						
ZATU525	o0901992	8699	2737	ŠIM								
ZATU526	o0901997	8700	2742	ŠIR								
ZATU527	o0902003	8701	2748	ŠITA								
ZATU528	o0902019	8702	2752	|ŠITA×ŠU|								
ZATU529	o0902013	8703	2750	|ŠITA×KAK|								
ZATU530	o0902025	8704	2780	ŠITA@g								
ZATU531	o0902029	8705	2782	|ŠITA@g×1(N04)|								
ZATU532	o0902033	8706	2788	ŠU	U+12B8D	𒮍						
ZATU533	o0902036	8707	2791	ŠU@g	U+12B90	𒮐						
ZATU534	o0902038	8708	2792	ŠU₂								
ZATU535	o0902042	8709	2794	|ŠU₂.E₂|	X.X	XX						
ZATU536	o0902045	8710	2797	|ŠU₂.EN|	X.X	XX						
►ZATU537		8711	0				|ŠU₂.U₄| in ATU 206 read as AB₂ in P001387=ATU 5 pl.80, W 9655,o.					
ZATU538	o0902059	8712	2826	ŠU₁₂	U+12B9D	𒮝						
ZATU539	o0902060	8713	2827	ŠUBUR	U+12B9E	𒮞						
ZATU540	o0903220	8714	2068	|1(N57).ŠUBUR|	U+12DF6	𒷶						
ZATU540	o0903252	8714	2100	|3(N57).ŠUBUR|	U+12E03	𒸃						
ZATU541	o0902061	8715	2829	ŠUM	U+12B9F	𒮟						
ZATU542	o0900216	8716	704	DA								
ZATU543	o0902062	8717	2830	ŠUR₂								
ZATU544	o0902067	8718	2835	ŠURUPPAK								
ZATU545	o0902073	8719	2840	TA								
ZATU546	o0903222	8720	9916	2(N57)	U+F0111	󰄑						
ZATU547	o0902082	8721	2848	TAG								
ZATU548	o0902093	8722	2859	TAK₄								
ZATU549	o0902099	8723	2865	TAR								
ZATU550	o0902102	8724	2869	TE	U+12BB9	𒮹						
ZATU551	o0902103	8725	2871	TI	U+12BBA	𒮺						
ZATU552	o0902108	8726	2877	TIDNUM	U+12BBF	𒮿						
ZATU553	o0902109	8727	2878	TILLA₂	U+12BC0	𒯀						
ZATU554	o0902110	8728	2879	TU								
ZATU555	o0902115	8729	2885	TUG₂								
ZATU556	o0902120	8730	2886	|TUG₂.BAD&BAD|	X.x126E0	X𒛠						
ZATU557	o0902122	8731	2896	TUG₂@g								
ZATU558	o0902125	8732	2897	|TUG₂@g.BAD&BAD|	X.x126E0	X𒛠						
►ZATU559		8733	0				Damaged, identification uncertain, possibly KAB.					
ZATU560	o0902127	8734	2901	TUM								
ZATU561	o0902135	8735	2909	TUN₃								
ZATU562	o0902139	8736	2913	TUR	U+12BD3	𒯓						
ZATU563	o0902145	8737	2918	TUR₃								
ZATU564	o0902929	8738	9422	1(N14)	U+12562	𒕢						
ZATU565	o0902155	8739	2926	U₂								
ZATU566	o0902161	8740	2932	U₄	U+12BE1	𒯡						
ZATU567	o0901092	8741	1717	|KI@n×DUB|								
ZATU568	o0902177	8742	2934	|U₄.ŠU₂~b|	U+12BE2	𒯢						
ZATU569	o0902178	8743	2957	|U₄×1(N01)|	U+12BF3	𒯳						
ZATU570	o0901496	8744	2191	NESAG₂~b	U+12A37	𒨷						
ZATU571	o0902220	8745	2999	U₈	U+12C16	𒰖						
ZATU572	o0902227	8746	7947	UB	U+12C1B	𒰛						
ZATU573	o0902228	8747	7948	UBI								
ZATU574	o0902233	8748	7953	UD₅								
ZATU575	o0902242	8749	7961	UDU								
ZATU576	o0902246	8750	7962	|UDU×TAR|								
ZATU577	o0903253	8751	2101	|3(N57).UDU|	xF0112.X	󰄒X						
ZATU578	o0902249	8752	7973	UDUNITA								
ZATU579	o0902255	8753	7979	UH₃								
ZATU580	o0902260	8754	7984	UKKIN								
ZATU581	o0902285	8755	8009	UMBIN								
ZATU582	o0902290	8756	8014	UMUN₂	U+12C42	𒱂						
ZATU583	o0902292	8757	8016	UNUG								
ZATU584	o0902297	8758	8017	|UNUG×A@t|								
ZATU585	o0902299	8759	8025	UNUG@s								
ZATU586	o0902301	8760	8026	UR								
ZATU587	o0902307	8761	8034	UR@g								
ZATU588	o0902309	8762	8035	UR₂	U+12C4F	𒱏						
ZATU589	o0902310	8763	8039	|UR₂×1(N57)|	U+12C51	𒱑						
ZATU590	o0902309	8764	8035	UR₂	U+12C4F	𒱏						
ZATU591	o0902312	8765	8040	UR₃								
ZATU592	o0902322	8766	8050	UR₄								
ZATU593	o0902326	8767	8054	UR₅								
ZATU594	o0902329	8768	8057	URI	U+12C5E	𒱞						
ZATU595	o0901985	8769	2731	ŠEŠ								
ZATU596	o0902337	8770	8062	URI₅	U+12C62	𒱢						
ZATU597	o0902338	8771	8063	URU								
ZATU598	o0902346	8772	8064	|URU×AMAR|								
ZATU599	o0902352	8773	8067	|URU×KALAM|								
ZATU600	o0902364	8774	8069	|URU×NIMGIR|								
ZATU601	o0902357	8775	8086	|URU~a1×1(N57)|	U+12C6A	𒱪						
ZATU601	o0902359	8775	8087	|URU~a1×2(N57)|	U+12C6B	𒱫						
ZATU601	o0902363	8775	8091	|URU~a2×1(N58)|	U+12C6E	𒱮						
ZATU602	o0902372	8776	8098	URUDU								
ZATU603	o0902378	8777	8104	URUDU@g								
ZATU604	o0902383	8778	8109	UŠ								
ZATU605	o0902387	8779	8110	|UŠ×TAR|								
ZATU606	o0902869	8780	9312	1(N02)	U+125BE	𒖾						
ZATU607	o0902394	8781	8121	UŠUMGAL	U+12C83	𒲃						
ZATU608	o0902395	8782	8122	UŠUR₃								
ZATU609	o0902399	8783	8125	UTUA								
ZATU610	o0902405	8784	8131	UTUL								
ZATU611	o0902411	8785	8137	UZ~a	U+12C8E	𒲎						
ZATU612	o0902416	8786	8144	ZA~v	U+12C90	𒲐						
ZATU613	o0902417	8787	8146	ZABALAM								
ZATU614	o0901833	8788	2501	|SILA₃×NUN|								
ZATU615	o0902421	8789	8149	ZAG								
ZATU616	o0902426	8790	8154	ZAR								
ZATU617	o0902828	8791	9255	ZI								
ZATU618	o0902884	8792	9338	1(N04)	U+12606	𒘆						
ZATU619	o0902837	8793	9261	ZUBI								
ZATU620	o0902431	8794	8794	ZATU620	U+12C9B	𒲛						
ZATU621	o0902432	8795	8795	ZATU621								
ZATU622	o0902437	8800	8800	ZATU622	U+12CA0	𒲠						
ZATU623	o0902438	8801	8801	ZATU623	U+12CA1	𒲡						
ZATU624	o0902441	8804	8804	ZATU624								
ZATU625	o0902445	8808	8808	ZATU625	U+12CA7	𒲧						
ZATU626	o0902447	8810	8810	ZATU626								
ZATU627	o0902451	8814	8814	ZATU627	U+12CAC	𒲬						
ZATU628	o0902452	8815	8815	ZATU628								
ZATU629	o0902456	8819	8819	ZATU629	U+12CB0	𒲰						
ZATU630	o0902458	8821	8821	ZATU630	U+12CB2	𒲲						
ZATU631	o0902459	8822	8822	ZATU631	U+12CB3	𒲳						
ZATU632	o0902460	8823	8823	ZATU632								
ZATU633	o0902465	8828	8828	ZATU633								
ZATU634	o0902468	8831	8831	ZATU634	U+12CBA	𒲺						
ZATU635	o0902469	8832	8832	ZATU635	U+12CBB	𒲻						
ZATU636	o0902470	8833	8833	ZATU636	U+12CBC	𒲼						
ZATU637	o0902472	8835	8835	ZATU637	U+12CBE	𒲾						
ZATU638	o0901887	8836	2615	SUKKAL	U+12B26	𒬦						
ZATU639	o0902473	8837	8837	ZATU639	U+12CBF	𒲿						
ZATU640	o0902474	8838	8838	ZATU640	U+12CC0	𒳀						
ZATU641	o0902475	8839	8839	ZATU641	U+12CC1	𒳁						
ZATU642	o0902476	8840	8840	ZATU642	U+12CC2	𒳂						
ZATU643	o0902477	8841	8841	ZATU643	U+12CC3	𒳃						
ZATU644	o0902478	8842	8842	ZATU644								
ZATU645	o0902481	8847	8843	|ZATU644×1(N14)|								
ZATU646	o0902483	8848	8848	ZATU646	U+12CC7	𒳇						
ZATU647	o0902484	8849	8849	ZATU647	U+12CC8	𒳈						
ZATU648	o0902486	8851	8851	ZATU648	U+12CCA	𒳊						
ZATU649	o0902487	8852	8852	ZATU649	U+12CCB	𒳋						
ZATU650	o0902489	8854	8854	ZATU650	U+12CCD	𒳍						
ZATU651	o0902490	8855	8855	ZATU651	U+12CCE	𒳎						
ZATU652	o0902493	8873	8856	|ZATU651×AN|	U+12CCF	𒳏						
ZATU653	o0902494	8874	8857	|ZATU651×EN|								
ZATU654	o0902496	8875	8860	|ZATU651×GAR|	U+12CD1	𒳑						
ZATU655	o0902497	8876	8861	|ZATU651×MA|	U+12CD2	𒳒						
ZATU656	o0902498	8877	8862	|ZATU651×NUN|								
ZATU657	o0902500	8878	8864	|ZATU651×ŠE|								
ZATU658	o0902505	8879	8872	ZATU651@g	U+12CD6	𒳖						
ZATU659	o0902506	8880	8880	ZATU659	U+12CDA	𒳚						
ZATU660	o0902509	8886	8884	|ZATU659×1(N58@t)|	U+12CDD	𒳝						
ZATU661	o0902508	8887	8882	|ZATU659×1(N14)|	U+12CDC	𒳜						
ZATU662	o0902511	8888	8888	ZATU662	U+12CDE	𒳞						
ZATU663	o0902515	8898	8890	|ZATU662×1(N14)|	U+12CDF	𒳟						
ZATU664	o0902518	8899	8899	ZATU664	U+12CE5	𒳥						
