id_text	cdli_comments	designation	artifact_type	period	provenience	written_in	archive	composite_no	seal_no	composites	seals	museum_no	accession_no	condition_description	artifact_preservation	period_comments	provenience_comments	artifact_type_comments	is_provenience_uncertain	is_period_uncertain	is_artifact_type_uncertain	is_school_text	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref	publications_comment	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P001719		ATU 6, pl. 004, W 10608	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17612							0	0	0	0	48.0	14.0	40.0			W 10608	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 4, W 10608	Fundstelle wie W 10594+, 3, .				0	0			0	0	0	0		
P001720		ATU 6, pl. 004, W 10609	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17614							0	0	0	0	37.0	19.0	43.0			W 10609	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 4, W 10609	Fundstelle wie W 10594+, 4, die Grabungsnummer auf der Tafel ist nicht lesbar.				0	0			0	0	0	0		
P001721		ATU 6, pl. 005, W 10610	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 16896							0	0	0	0	34.0	21.0	39.0			W 10610	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10610	Fundstelle wie W 10594+, 3?, die Grabungsnummer auf der Tafel ist verwischt.				0	0			0	0	0	0		
P001722		ATU 6, pl. 005, W 10611	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 21422							0	0	0	0	25.0	16.0	29.0			W 10611	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10611	Fundstelle wie W 10594+, 3?.				0	0			0	0	0	0		
P001723		ATU 6, pl. 005, W 10612	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17760, a							0	0	0	0	32.0	18.0	18.0			W 10612	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10612	Fundstelle wie W 10594+, 3.				0	0			0	0	0	0		
P001724		ATU 6, pl. 005, W 10613,a1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17609				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	38.0	22.0	26.0			W 10613,a1	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,a1	"Fundstelle wie W 10594+, 4?, die Gruppe 10613 wurde fragend auf Uruk IV datiert lediglich wegen der Verwendung des Stiels eines Schreibgriffels als Trennlinie auf dem Fragment „ ,f ""."				0	0			0	0	0	0		
P001725		ATU 6, pl. 005, W 10613,a2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21423				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	36.0	17.0	23.0			W 10613,a2	Pb XVI,?	+ 19,80 3 m w.d. Stiftrundpfeilers, in den wagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,a2	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001726		VA — ?	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VA — ?				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	27.0	0.0	45.0			W 10613,b1	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P001727		ATU 6, pl. 005, W 10613,b2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21424				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	24.0	17.0	32.0			W 10613,b2	Pb XVI,?	+ 19,80 3 m w.d. Stiftrundpfeilers, in den wagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,b2	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001728		ATU 6, pl. 005, W 10613,c	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21425				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	34.0	16.0	32.0			W 10613,c	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,c	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001729		ATU 6, pl. 005, W 10613,d1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21426				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	29.0	10.0	19.0			W 10613,d1	Pb XVI,?	+ 19,80 3 m w.d. Stiftrundpfeilers, in den wagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,d1	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001730		ATU 6, pl. 005, W 10613,d2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21427				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	36.0	21.0	44.0			W 10613,d2	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,d2	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001731		VA — ?	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VA — ?				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	20.0		36.0			W 10613,e1	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P001732		ATU 6, pl. 005, W 10613,e2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21428				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	36.0	22.0	27.0			W 10613,e2	Pb XVI,?	+ 19,80 3 m w.d. Stiftrundpfeilers, in den wagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 5, W 10613,e2	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001733		ATU 6, pl. 006, W 10613,f	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16940, b				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	22.0	21.0	18.0			W 10613,f	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10613,f	Fundstelle wie W 10594+, 4?, s. Bemerkung zu W 10613,a1.				0	0			0	0	0	0		
P001734		ATU 6, pl. 006, W 10613,g	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 21429				uncertain, dated to IV due to use of stylus shank divider in W 10613,f			0	0	0	0	25.0	12.0	10.0			W 10613,g	Pb XVI,?	+ 19,80 3 m w.d. Stiftrundpfeilers, in den wagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10613,g	Fundstelle wie W 10594+, 4?.				0	0			0	0	0	0		
P001735		ATU 6, pl. 006, W 10614+	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16880 + VAT 16881							0	0	0	0	52.0	20.0	84.0			W 10614 + W 10615	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10614+	Fundstelle wie W 10594+, 4.				0	0			0	0	0	0		
P001737		ATU 6, pl. 006, W 10616	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17876							0	0	0	0	49.0	14.0	41.0			W 10616	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10616	Fundstelle wie W 10594+, 3?, .				0	0			0	0	0	0		
P001738		ATU 6, pl. 006, W 10617	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17878							0	0	0	0	56.0	17.0	30.0			W 10617	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10617	Fundstelle wie W 10594+, 4, .				0	0			0	0	0	0		
P001739		ATU 6, pl. 006, W 10618,a	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17873							0	0	0	0	27.0	19.0	39.0			W 10618,a	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10618,a	Fundstelle wie W 10594+, 3?.				0	0			0	0	0	0		
P001740		VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VA — ?							0	0	0	0						W 10618,b	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P001741		ATU 6, pl. 006, W 10619	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 21430							0	0	0	0	52.0	19.0	51.0			W 10619	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 6, W 10619	Fundstelle wie W 10594+, 3?.				0	0			0	0	0	0		
P001742		ATU 6, pl. 007, W 10620	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17865							0	0	0	0	33.0	14.0	37.0			W 10620	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10620	Fundstelle wie W 10594+, 4, .				0	0			0	0	0	0		
P001743		ATU 6, pl. 007, W 10621	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17866							0	0	0	0	22.0	16.0	31.0			W 10621	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10621	Fundstelle wie W 10594+, 3, .				0	0			0	0	0	0		
P001744		ATU 6, pl. 007, W 10622	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17883, b							0	0	0	0	41.0	17.0	27.0			W 10622	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10622	Fundstelle wie W 10594+, 4, .				0	0			0	0	0	0		
P001745		ATU 6, pl. 007, W 10623	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 21431							0	0	0	0	31.0	18.0	27.0			W 10623	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10623	Fundstelle wie W 10594+, 3?.				0	0			0	0	0	0		
P001746		ATU 6, pl. 007, W 10624	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 21432							0	0	0	0	42.0	17.0	21.0			W 10624	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10624	Fundstelle wie W 10594+, 3?.				0	0			0	0	0	0		
P001747		ATU 6, pl. 007, W 10625,a+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 16932 + VAT 16940, a							0	0	0	0	76.0	24.0	90.0			W 10625,a + W 10625,b + W 10625,c + W 10625,d + W 10626	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10625,a+	Fundstelle wie W 10594+, 3,				0	0			0	0	0	0		
P001752		ATU 6, pl. 007, W 10627	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17625							0	0	0	0	48.0	21.0	32.0			W 10627	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10627	Fundstelle wie W 10594+, 4, .				0	0			0	0	0	0		
P001753		VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VA — ?							0	0	0	0	27.0	0.0	45.0			W 10628	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P001754		ATU 6, pl. 007, W 10629	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17883, a							0	0	0	0	24.0	15.0	38.0			W 10629	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 7, W 10629	Fundstelle wie W 10594+, 4, .				0	0			0	0	0	0		
P001756		ATU 6, pl. 008, W 10631	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17884, d							0	0	0	0	29.0	20.0	26.0			W 10631	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 8, W 10631	Fundstelle wie W 10594+, 3, .				0	0			0	0	0	0		
P001757		ATU 6, pl. 008, W 10632	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16745							0	0	0	0	58.0	29.0	43.0			W 10632	Pb XVI,?	3 m westlich des Stiftrundpfeilers in den waagerechten Schichten					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376627	primary;history	pl. 8, W 10632; p. 350;	Fundstelle wie W 10594+, 4, M. Green, VL 15 (1981) 350 (Vs.).				0	0			0	0	0	0		
P001758		VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VA — ?							0	0	0	0						W 10682	Pa XVI,5	+19.80 m, 1 m südwestlich der Urnammu-libn					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P001759		ATU 6, pl. 008, W 10731	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16895							0	0	0	0	62.0	33.0	43.0			W 10731	Pa XVI,5	+19.69 m, 6 m westlich des 1. Rundpfeilers// t.a.q. IIIc					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376577	primary;history	pl. 8, W 10731;	Pa XVI,5, +19.69 m, 6 m westlich des 1. Rundpfeilers, 4, ATU 2, Taf. 17.				0	0			0	0	0	0		
P001760		ATU 6, pl. 008, W 10736	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16736							0	0	0	0	89.0	23.0	85.0			W 10736	Pa XVI,5	+20.10 m, in den Schwemmschichten ca.7 m südlich vor den letzten Ziegeln des Sargon-Zingels					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376578	primary;history	pl. 8, W 10736;	Pa XVI,5, +20.10 m, in den Schwemmschichten ca. 7 m südlich vor den letzten Ziegeln des Sargon-Zingels, 4, ATU 2, Taf. 45 (Kopie und Foto), die Tafel trägt Rs. ii 2 den vermeintlichen Eindruck eines Griffels.				0	0			0	0	0	0		
P001761		ATU 6, pl. 009, W 10753	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16844							0	0	0	0	44.0	18.0	44.0			W 10753	Pa XVI,5	+18.60 m, in den Wehschichten 1 m nördlich des 3. Rundpfeilers					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 9, W 10753	"Pa XVI,5, +18.60 m, in den Wehschichten 1 m nördlich des 3. Rundpfeilers, 4, auf Tafel nur „1075 ""."				0	0			0	0	0	0		
P001762		ATU 6, pl. 009, W 10797	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17877							0	0	0	0	45.0	26.0	40.0			W 10797	Pa XVI,5	+19.40 m, vor der Terrasse von III					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 9, W 10797	Pa XVI,5, +19.40 m, vor der Terrasse von III, 3?.				0	0			0	0	0	0		
P001763		ATU 6, pl. 009, W 10798	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17607							0	0	0	0	30.0	18.0	47.0			W 10798	Pa XVI,5	+19.80 m, 6 m nordwestlich vom Festpunkt 3 im Riemchenplaster					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 9, W 10798	Pa XVI,5, +19.80 m, 6 m nordwestlich vom Festpunkt 3 im Riemchenplaster, 3.				0	0			0	0	0	0		
P001764		ATU 6, pl. 009, W 10802	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17857							0	0	0	0	69.0	33.0	56.0			W 10802	Pb XVI,5	+19.30 m, 5 m südwestlich des 2. Rundpfeilers					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376579	primary;history	pl. 9, W 10802;	Pb XVI,5, +19.30 m, 5 m südwestlich des 2. Rundpfeilers, 4, ATU 2, Taf. 51 (Vs. Kopie und Foto, Rs. Kopie).				0	0			0	0	0	0		
P001765		ATU 6, pl. 009, W 10803,a	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17610							0	0	0	0	33.0	32.0	61.0			W 10803,a	Pb XVI,5	+19.30 m, 5 m südwestlich des 2. Rundpfeilers					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 9, W 10803,a	Fundstelle wie W 10802, 4, lexikalische Liste?				0	0			0	0	0	0		
P001766		ATU 6, pl. 010, W 10803,b+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 16919 + ?							0	0	0	0	67.0	27.0	57.0			W 10803,b + W 10803,c + W 10803,d	Pb XVI,5	+19.30 m, 5 m südwestlich des 2. Rundpfeilers					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 10, W 10803,b+	"Fundstelle wie W 10802, 3, „b+c"" ="				0	0			0	0	0	0		
P001769		ATU 6, pl. 010, W 10804	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 21433							0	0	0	0	41.0	24.0	41.0			W 10804	Pb XVI,5	+19.30 m, 5 m südwestlich des 2. Rundpfeilers					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 10, W 10804	Fundstelle wie W 10802, 3?.				0	0			0	0	0	0		
P001770		ATU 3, pl. 082, W 10824	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17886, a							0	0	0	0	41.0	17.0	37.0			W 10824	Pa XVI,5	+19.80 m, unmittelbar vor der Süd-Ecke des Gebäudes von III					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund1993	primary	pl. 82, W 10824	41x37x17, Practice 1, Pa XVI,5, +19.80 m, unmittelbar vor der Südecke des Gebäudes von III, da der Text für ATU 2 irrtümlich als lexikalisch eingestuft wurde, wurde er nur in Kopie, nicht aber im Glossar aufgenommen.			 Text category: -1601; Foreign ID: LSL 1	0	0			0	0	0	0		
P001771		ATU 6, pl. 010, W 10825	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16950							0	0	0	0	48.0	37.0	67.0			W 10825	Pa XVI,5	+20.00 m, 1 m westlich des halbrunden Pfeilers auf der Schicht großformatiger Libn					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 10, W 10825	Pa XVI,5, +20.00 m, 1 m westlich des halbrunden Pfeilers auf der Schicht großformatiger Libn, 4, Fragment einer großen Tafel.				0	0			0	0	0	0		
P001772		ATU 6, pl. 010, W 10846	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16841							0	0	0	0	69.0	34.0	36.0			W 10846	?	Aus dem Sande des Wadis					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 10, W 10846	?, Aus dem Sande des Wadis, 4.				0	0			0	0	0	0		
P001773		ATU 6, pl. 010, W 10929	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17620							0	0	0	0	53.0	23.0	21.0			W 10929	Pa XVI,5	auf Riemchen der Schicht III					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 10, W 10929	Pa XVI,5, auf Riemchen der Schicht III, 3.				0	0			0	0	0	0		
P001774		ATU 6, pl. 011, W 10931	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17613							0	0	0	0	34.0	19.0	51.0			W 10931	?	?					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 11, W 10931	?, 4.				0	0			0	0	0	0		
P001775		ATU 6, pl. 011, W 10967,a	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16747							0	0	0	0	59.0	24.0	49.0			W 10967,a	Pa XVI,4	im vorjährigen Wadi unter der Terrasse von III// t.a.q. IIIc					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2005ATU6; Green1987ATU2	history; primary; history	p. 174, no. 18.6; pl. 11, W 10967,a; pl. 17	; Pa XVI,4, im vorjährigen Wadi unter der Terrasse von III - 4 - ATU 2, Taf. 17 (Vs. Kopie und Foto) - Frühe Schrift S. 174, no. 18.6 - numerische Tafel.; obv. (p, c)				0	0			0	0	0	0		
P001776		ATU 6, pl. 011, W 10967,b	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 16903							0	0	0	0	44.0	17.0	42.0			W 10967,b	Pa XVI,4	im vorjährigen Wadi unter der Terrasse von III// t.a.q. IIIc					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Damerow1991; Nissen1991FrüheSchrift ; Englund2005ATU6; Green1987ATU2; sec1600	history; history; primary; history; history	p. 698; p. 174, no. 18.7; pl. 11, W 10967,b; pl. 17; 	(photo); ; Fundstelle wie W 10967,a - 4 - ATU 2, Taf. 17 (Vs. Kopie und Foto) - P. Damerow, H. Nissen und R. Englund, Spektrum der Wissenschaft, Februar 1988, 85 (Vs. Foto) - dies., Natuur & Techniek 59/9 (1991) 698 (Foto) - Frühe Schrift, S. 174, Nr. 18.7 - numerische Ta; obv. (p, c); 				0	0			0	0	0	0		
