id_text	artifact_id	museum_no	designation	publications_key	publications_type	publications_exact_ref	publications_comment	provenience	period	dates	collections	genres	materials	artifact_type	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	condition_description	artifact_preservation	languages	written_in	archive	composite_no	composites	seal_no	seals	accession_no	cdli_comments	artifact_comments	provenience_comments	is_provenience_uncertain	period_comments	is_period_uncertain	artifact_type_comments	is_artifact_type_uncertain	seal_information	is_school_text	alternative_years	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P000648	648	IM 135512	CDLI Lexical 000023, ex. 074	Cavigneaux1991BagM22; Englund1993ATU3	history; history	78; pl. 63, W 24004,4b	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	29.0	20.0	27.0			W 24004,04b	Ob XV,3	Stampflehmgebäude Raum 143					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000648; P000648	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000649	649	IM 081231	CDLI Lexical Archaic Unidentified, ex. 001	Cavigneaux1991BagM22; Englund1993ATU3	history; history	081; pl. 22, W 24004,9	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet						W 24004,09	Ob XV,3	Stampflehmgebäude Raum 143					undetermined											0		0		0		0		DCCLT; ARMEP	P000649; P000649	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000650	650	IM 135522	CDLI Lexical Archaic Unidentified, ex. 113	Cavigneaux1991BagM22; Englund1993ATU3	history; history	082; pl. 98, W 24004,14a	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	27.0	21.0	41.0			W 24004,14a	Ob XV,3	Stampflehmgebäude Raum 143					undetermined											0		0		0		0		DCCLT; ARMEP	P000650; P000650	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000651	651	IM 135524	CDLI Lexical Archaic Unidentified, ex. 115	Cavigneaux1991BagM22; Englund1993ATU3	history; history	082; pl. 99, W 24004,14c	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	37.0	17.0	28.0			W 24004,14c	Ob XV,3	Stampflehmgebäude Raum 143					undetermined											0		0		0		0		DCCLT; ARMEP	P000651; P000651	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000652	652	IM 135530	CDLI Lexical 000022, ex. 022	Cavigneaux1991BagM22; Englund1993ATU3	history; history	084; pl. 41, W 24006,6	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	27.0	18.0	34.0			W 24006,06	Ob XV,3/4	Stampflehmgebäude Raum 144					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000652; P000652	Archaic Wood (witness) 	0	0			0	0	0	0		
P000653	653	IM —	CDLI Lexical 000023, ex. 075	Cavigneaux1991BagM22; Englund1993ATU3	history; history	84; pl. 63, W 24006,6c	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet						W 24006,06c	Ob XV,3/4	Stampflehmgebäude Raum 144					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000653; P000653	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000654	654	IM 135537	CDLI Lexical 000007, ex. 004	Cavigneaux1991BagM22; Englund1993ATU3	history; history	085; pl. 25, W 24006,12	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	35.0	17.0	42.0			W 24006,12	Ob XV,3/4	Stampflehmgebäude Raum 144					undetermined				Q000007							0		0		0		0		DCCLT; ARMEP	P000654; P000654	Archaic Officials (witness) 	0	0			0	0	0	0		
P000655	655	IM 135538	CDLI Lexical 000002, ex. 043	Cavigneaux1991BagM22; Englund1993ATU3	history; history	86; pl. 7, W 24007,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	54.0	20.0	28.0			W 24007,2	Ob XV,4	Stampflehmgebäude Schutt Raum 138					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000655; P000655	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000656	656	IM 135543	CDLI Lexical Archaic Unidentified, ex. 126	sec718	history			Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	19.0	7.0	19.0			W 24007,7	?	Stampflehmgebäude Schutt Raum 138					undetermined											0		0		0		0		DCCLT; ARMEP	P000656; P000656	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000657	657	IM 135544	CDLI Lexical Archaic Unidentified, ex. 116	Cavigneaux1991BagM22; Englund1993ATU3	history; history	089; pl. 99, W 24008,9	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	40.0	20.0	38.0			W 24008,9	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined											0		0		0		0		DCCLT; ARMEP	P000657; P000657	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000658	658	IM 081248	CDLI Lexical 000022, ex. 029	Cavigneaux1991BagM22; Englund1993ATU3	history; history	089; pl. 43, W 24008,10	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	69.0	25.0	74.0			W 24008,10	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000658; P000658	Archaic Wood (witness) 	0	0			0	0	0	0		
P000659	659	IM 081238	CDLI Lexical 000026, ex. 052	Cavigneaux1991BagM22; Englund1993ATU3	history; history	89; pl. 74, W 24008,11	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	62.0	24.0	71.0			W 24008,11	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000659; P000659	Archaic Metal (witness) 	0	0			0	0	0	0		
P000660	660	IM 135546	CDLI Lexical 000002, ex. 098	Cavigneaux1991BagM22; Englund1993ATU3	history; history	89; pl. 14, W 24008,13	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	32.0	14.0	49.0			W 24008,13	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000660; P000660	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000661	661	IM 081240	CDLI Lexical 000007, ex. 005	Cavigneaux1991BagM22; Englund1993ATU3	history; history	090; pl. 25, W 24008,16	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	60.0	24.0	44.0			W 24008,16	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000007							0		0		0		0		DCCLT; ARMEP	P000661; P000661	Archaic Officials (witness) 	0	0			0	0	0	0		
P000662	662	IM 135549	CDLI Lexical 000002, ex. 024	Cavigneaux1991BagM22; Englund1993ATU3	history; history	91; pl. 4, W 24008,18	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	26.0	12.0	42.0			W 24008,18	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000662; P000662	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000663	663	IM 135554	CDLI Lexical 000022, ex. 010	Cavigneaux1991BagM22; Englund1993ATU3	history; history	092; pl. 39, W 24008,23	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	30.0	20.0	32.0			W 24008,23	Ob/c XV,4	Stampflehmgebäude Schutt Raum 145					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000663; P000663	Archaic Wood (witness) 	0	0			0	0	0	0		
P000664	664	IM 135568	CDLI Lexical 0000archun36, ex. 002	Cavigneaux1991BagM22; Englund1993ATU3	history; history	94; pl. 89, W 24011,5	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	50.0	25.0	41.0			W 24011,5	Oc XV,3/4	Stampflehmgebäude Schutt Raum 159					undetermined											0		0		0		0		DCCLT; ARMEP	P000664; P000664	"""Archaic Unidentified 36 (witness) Text category: 17-36; Text commentary: 1-4.11-16.21-24; Foreign ID: LUN 36A"""	0	0			0	0	0	0		
P000665	665	IM 135749	CDLI Lexical 000022, ex. 030	Cavigneaux1991BagM22; Englund1993ATU3	history; history	096; pl. 43, W 24012,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	52.0	27.0	62.0			W 24012,02	Ob/c XV,3	Stampflehmgebäude Schutt Raum 142					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000665; P000665	Archaic Wood (witness) 	0	0			0	0	0	0		
P000666	666	IM 135572	CDLI Lexical 000026, ex. 006	Cavigneaux1991BagM22; Englund1993ATU3; sec738	history; history; history	96; pl. 68, W 24012,3; 	; ; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	30.0	19.0	36.0			W 24012,03	Ob/c XV,3	Stampflehmgebäude Schutt Raum 142					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000666; P000666	Archaic Metal (witness) 	0	0			0	0	0	0		
P000667	667	IM 135575	CDLI Lexical Archaic Unidentified, ex. 117	Cavigneaux1991BagM22; Englund1993ATU3	history; history	097; pl. 99, W 24012,7	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	30.0	18.0	25.0			W 24012,07	Ob/c XV,3	Stampflehmgebäude Schutt Raum 142					undetermined											0		0		0		0		DCCLT; ARMEP	P000667; P000667	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000668	668	IM 135580	CDLI Lexical 000026, ex. 053	Cavigneaux1991BagM22; Englund1993ATU3	history; history	98; pl. 74, W 24012,12	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	59.0	25.0	51.0			W 24012,12	Ob/c XV,3	Stampflehmgebäude Schutt Raum 142					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000668; P000668	Archaic Metal (witness) 	0	0			0	0	0	0		
P000669	669	IM 135586	CDLI Lexical Archaic Unidentified, ex. 118	Cavigneaux1991BagM22; Englund1993ATU3	history; history	099; pl. 99, W 24013,5	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	45.0	19.0	51.0			W 24013,05	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined											0		0		0		0		DCCLT; ARMEP	P000669; P000669	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000670	670	IM 135588	CDLI Lexical 000002, ex. 064	Cavigneaux1991BagM22; Englund1993ATU3	history; history	99; pl. 11, W 24013,7	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	32.0	20.0	43.0			W 24013,07	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000670; P000670	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000671	671	IM 135592	CDLI Lexical 000022, ex. 015	Cavigneaux1991BagM22; Englund1993ATU3	history; history	100; pl. 40, W 24013,11a	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	50.0	19.0	31.0			W 24013,11a	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000671; P000671	Archaic Wood (witness) 	0	0			0	0	0	0		
P000672	672	IM 081333	CDLI Lexical 000023, ex. 085	Cavigneaux1991BagM22; Englund1993ATU3	history; history	101; pl. 64, W 24013,14	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	67.0	27.0	47.0			W 24013,14	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000672; P000672	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000673	673	IM 135601	CDLI Lexical 000022, ex. 023	Cavigneaux1991BagM22; Englund1993ATU3	history; history	102; pl. 41, W 24013,17	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	43.0	20.0	31.0			W 24013,17	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined				Q000022							0		0		0		0		DCCLT; ARMEP	P000673; P000673	Archaic Wood (witness) 	0	0			0	0	0	0		
P000674	674	IM 135602	CDLI Lexical 000023, ex. 016	Cavigneaux1991BagM22; Englund1993ATU3	history; history	102; pl. 55, W 24013,18	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	29.0	16.0	40.0			W 24013,18	Ob XV,4	Stampflehmgebäude Schutt Raum 146					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000674; P000674	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000675	675	IM 135611	CDLI Lexical 000007, ex. 013	Cavigneaux1991BagM22; Englund1993ATU3	history; history	103; pl. 27, W 24015,1	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	50.0	23.0	53.0			W 24015,1	Oa/b XV,4	Stampflehmgebäude Schutt Raum 134					undetermined				Q000007							0		0		0		0		DCCLT; ARMEP	P000675; P000675	Archaic Officials (witness) 	0	0			0	0	0	0		
P000676	676	IM 135612	CDLI Lexical 000023, ex. 058	Cavigneaux1991BagM22; Englund1993ATU3	history; history	104; pl. 61, W 24015,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	47.0	23.0	67.0			W 24015,2	Oa/b XV,4	Stampflehmgebäude Schutt Raum 134					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000676; P000676	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000677	677	IM 135615	CDLI Lexical 000011, ex. 007	Cavigneaux1991BagM22; Englund1993ATU3	history; history	105; pl. 28, W 24016,1	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	63.0	22.0	69.0			W 24016,1	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000011							0		0		0		0		DCCLT; ARMEP	P000677; P000677	Archaic Animals (witness) 	0	0			0	0	0	0		
P000678	678	IM 135616	CDLI Lexical 000023, ex. 059	Cavigneaux1991BagM22; Englund1993ATU3	history; history	105; pl. 61, W 24016,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	33.0	15.0	49.0			W 24016,2	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000678; P000678	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000679	679	IM 135617	CDLI Lexical 000023, ex. 076	Cavigneaux1991BagM22; Englund1993ATU3	history; history	106; pl. 63, W 24016,3	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	27.0	24.0	48.0			W 24016,3	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000679; P000679	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000680	680	IM 135618	CDLI Lexical 000002, ex. 159	Cavigneaux1991BagM22; Englund1993ATU3	history; history	106; pl. 21, W 24016,4	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	42.0	26.0	53.0			W 24016,4	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000680; P000680	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000681	681	IM 081335	CDLI Lexical 000002, ex. 046	Cavigneaux1991BagM22; Englund1993ATU3	history; history	106; pl. 8, W 24016,5	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	71.0	29.0	58.0			W 24016,5	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000681; P000681	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000682	682	IM 135619	CDLI Lexical 000023, ex. 024	Cavigneaux1991BagM22; Englund1993ATU3	history; history	106; pl. 56, W 24016,6	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	41.0	21.0	26.0			W 24016,6	Oa/b XV,4	Stampflehmgebäude Schutt Raum 135					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000682; P000682	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000683	683	IM 081339	CDLI Lexical 000026, ex. 034	Cavigneaux1991BagM22; Englund1993ATU3	history; history	108; pl. 72, W 24018,5	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	69.0	22.0	46.0			W 24018,5	Ob/c XV,4/5	Stampflehmgebäude Schutt Raum 162					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000683; P000683	Archaic Metal (witness) 	0	0			0	0	0	0		
P000684	684	IM 135622	CDLI Lexical 000002, ex. 077	Cavigneaux1991BagM22; Englund1993ATU3	history; history	108; pl. 12, W 24018,6	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	18.0	18.0	35.0			W 24018,6	Ob/c XV,4/5	Stampflehmgebäude Schutt Raum 162					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000684; P000684	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000685	685	IM 081349	CDLI Lexical 000002, ex. 050	Cavigneaux1991BagM22; Englund1993ATU3	history; history	112; pl. 9, W 24021,12	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	38.0	24.0	56.0			W 24021,12	Oa XV,3	Schutt nordwestlich vom Stampflehmgebäude					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000685; P000685	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000686	686	IM 135633	CDLI Lexical 000002, ex. 142	Cavigneaux1991BagM22; Englund1993ATU3	history; history	113; pl. 19, W 24021,17	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	68.0	27.0	76.0			W 24021,17	Oa XV,3	Schutt nordwestlich vom Stampflehmgebäude					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000686; P000686	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000687	687	IM 135644	CDLI Lexical 000023, ex. 037	Cavigneaux1991BagM22; Englund1993ATU3	history; history	116; pl. 58, W 24028,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	45.0	19.0	32.0			W 24028,2	Ob XV,3	Stampflehmgebäude Schutt Raum 140					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000687; P000687	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000688	688	IM 135651	CDLI Lexical Archaic Unidentified, ex. 119	Cavigneaux1991BagM22; Englund1993ATU3	history; history	119; pl. 99, W 24033,8	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	31.0	15.0	38.0			W 24033,08	Oc XV,4	Stampflehmgebäude Schutt Raum 148					undetermined											0		0		0		0		DCCLT; ARMEP	P000688; P000688	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000689	689	IM 135669	CDLI Lexical 000023, ex. 017	Cavigneaux1991BagM22; Englund1993ATU3	history; history	137; pl. 55, W 24157	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	55.0	22.0	39.0			W 24157	Ob XV,3	Stampflehmgebäude Raum 142 SW-Wand, 2. oder 3. Schuttschicht von unten					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000689; P000689	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000690	690	IM 135670	CDLI Lexical 000023, ex. 025	Cavigneaux1991BagM22; Englund1993ATU3	history; history	138; pl. 56, W 24158	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	61.0	21.0	39.0			W 24158	Oc XV,4	Stampflehmgebäude Raum 161, ca 60 cm über Fußbodenhöhe					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000690; P000690	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000691	691	IM 135691	CDLI Lexical 000023, ex. 051	Cavigneaux1991BagM22; Englund1993ATU3	history; history	145; pl. 60, W 24194	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	25.0	16.0	38.0			W 24194	Ob XV,3	Stampflehmgebäude Durchgang zwischen Raum 140 und 139, in der 1. Schuttschicht von unten					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000691; P000691	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000692	692	IM 135697	CDLI Lexical 000026, ex. 026	Cavigneaux1991BagM22; Englund1993ATU3	history; history	147; pl. 71, W 24201,b	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	34.0	21.0	47.0			W 24201,b	Oc XV,3	Stampflehmgebäude Raum 159, Schutt an der NO-Wand, an der 2. oder 3. Stampflehmschicht von unten					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000692; P000692	Archaic Metal (witness) 	0	0			0	0	0	0		
P000693	693	IM 135704	CDLI Lexical 000002, ex. 125	Cavigneaux1991BagM22; Englund1993ATU3	history; history	149; pl. 17, W 24205	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	23.0	11.0	20.0			W 24205	Ob XV,4	Stampflehmgebäude Raum 140 N-Ecke, ca 20 cm über Fußboden					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000693; P000693	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000694	694	IM 135705	CDLI Lexical Archaic Unidentified, ex. 120	Cavigneaux1991BagM22; Englund1993ATU3	history; history	149; pl. 99, W 24206	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	56.0	21.0	43.0			W 24206	Oc XV,4	Stampflehmgebäude Durchgang zwischen Raum 160 und 161, ca 60 cm über Fußboden					undetermined											0		0		0		0		DCCLT; ARMEP	P000694; P000694	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000695	695	IM 135708	CDLI Lexical 000011, ex. 024	Cavigneaux1991BagM22; Englund1993ATU3	history; history	150; pl. 30, W 24209	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	37.0	25.0	44.0			W 24209	Oc XV,4	Stampflehmgebäude Raum 161 SO-Wand, kurz über Fußboden					undetermined				Q000011							0		0		0		0		DCCLT; ARMEP	P000695; P000695	Archaic Animals (witness) 	0	0			0	0	0	0		
P000696	696	IM 135719	CDLI Lexical Archaic Unidentified, ex. 121	Cavigneaux1991BagM22; Englund1993ATU3	history; history	152; pl. 99, W 24214,2	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	41.0	16.0	13.0			W 24214,2	Ob XV,5	Stampflehmgebäude Gang 150  oberhalb der Laufschicht /ca 20.90 m über Null/					undetermined											0		0		0		0		DCCLT; ARMEP	P000696; P000696	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000697	697	IM 135724	CDLI Lexical Archaic Unidentified, ex. 122	Cavigneaux1991BagM22; Englund1993ATU3	history; history	154; pl. 99, W 24217,b	; 	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	33.0	18.0	30.0			W 24217,b	Oa XV,4	Stampflehmgebäude Raum 135, in der untersten Schuttschicht an der NW-Wand					undetermined											0		0		0		0		DCCLT; ARMEP	P000697; P000697	Archaic Unidentified (witness) 	0	0			0	0	0	0		
